,X,Y,Z,NX,NY,NZ,C,KCL
2258,-7.731516,4.612047,5.2025,-0.32905136632,-0.744127920619,0.581376673145,0.00172327712464,0
2259,-7.581492,4.632006,5.3025,-0.300002826981,-0.75690717533,0.580594377977,0.00115283021256,0
2260,-7.361521,4.612047,5.3625,-0.312744817562,-0.740331691366,0.595062741102,0.00315764006059,0
2261,-7.281504,4.572008,5.4025,-0.304324900823,-0.747244943575,0.590771824854,0.00328435605037,0
2262,-7.131479,4.561998,5.4725,-0.312247156055,-0.742060212463,0.593168066078,0.00340880856647,0
2263,-6.931467,4.582018,5.5725,-0.321645229749,-0.741524273795,0.588800558383,0.0027186129374,0
2264,-6.831492,4.652025,5.7225,-0.319904355892,-0.750995186463,0.577639535515,0.000434555922917,0
2265,-6.62147,4.572008,5.7225,-0.311229520558,-0.728226899736,0.61059132653,0.00147438013175,0
2266,-6.521494,4.632006,5.8625,-0.322539129849,-0.723359033432,0.610508164129,0.00116611077357,0
2267,-6.381479,4.642015,5.9125,-0.332178178919,-0.734659112121,0.591551896648,0.00201664813579,0
2268,-6.221506,4.53203,5.8825,-0.301038365658,-0.754183071041,0.583595577226,0.00106001778579,0
2269,-6.031504,4.561998,5.9925,-0.314313481913,-0.736527101571,0.598944791896,0.00122126413849,0
2270,-5.911509,4.572008,6.0825,-0.335971334662,-0.713045352742,0.615377597267,0.000315806501278,0
2271,-5.761484,4.642015,6.2325,-0.331302963762,-0.713340905226,0.617562222884,0.000280259454116,0
2272,-5.601511,4.572008,6.2425,-0.31657107931,-0.725229573078,0.611412150745,0.000874299473103,0
2273,-5.431467,4.622057,6.3725,-0.336472175672,-0.726531212626,0.599115074154,0.00167434363829,0
2274,-5.351511,4.642015,6.4725,-0.318650276378,-0.755579901353,0.572329462842,0.00139288249744,0
2275,-5.211497,4.622057,6.5325,-0.300542936392,-0.756637639035,0.580666364258,0.00204211135663,0
2276,-5.031504,4.652025,6.6425,-0.217429036356,-0.712578565567,0.667050524356,0.0111156050617,0
2277,-4.831492,4.582018,6.6525,-0.313790796299,-0.673862468506,0.668913080824,0.0123718839611,0
2278,-4.691477,4.622057,6.7725,-0.368354210587,-0.559519847058,0.742463949489,0.0541032845846,0
2279,-4.571482,4.602037,6.8325,-0.305608414862,-0.522240431229,0.796158544987,0.0709452293427,0
2280,-4.421519,4.632006,6.9425,-0.0851710707025,-0.756072389918,0.648922514572,0.106197143472,0
2281,-4.201487,4.672045,7.0225,0.459361734968,0.52057377095,0.719715044616,0.0946317104136,2
2282,-4.101511,4.582018,6.8525,0.561930192885,0.289584604549,0.774838831715,0.159133991074,2
2283,-3.941477,4.572008,6.7625,0.513423759429,0.382160346037,0.768342054798,0.0603941468695,2
2284,-3.811472,4.572008,6.6825,0.731116969846,0.10351037562,0.674354193687,0.0496017891622,3
2285,-3.671519,4.612047,6.5625,0.627703153641,0.124709201597,0.768398572322,0.0346569860774,3
2286,-3.491526,4.572008,6.3225,0.632926940938,-0.2634712725,0.728001631867,0.0272815823859,3
2287,-3.271494,4.612047,6.2025,0.722345843704,-0.135943668809,0.678038200247,0.0284770360976,3
2288,-3.201487,4.642015,6.0325,0.787739567766,-0.130202518317,0.602091087461,0.0181456540086,3
2289,-3.031504,4.622057,5.8125,0.77175489634,-0.3622700911,0.522642096534,0.00862585081594,3
2290,-2.931467,4.602037,5.6325,0.758402917344,-0.333521939888,0.559989402202,0.0139827021832,3
2291,-2.761484,4.602037,5.4325,0.650405077699,-0.359066370002,0.669361320093,0.012191357616,3
2292,-2.561472,4.652025,5.3225,0.734078316787,-0.348575969038,0.582772527349,0.0141331515391,3
2293,-2.471506,4.602037,5.0725,0.784792487071,-0.272458231784,0.556657223226,0.0101919436232,3
2294,-2.331492,4.632006,4.9425,0.717995702,-0.313848592962,0.621273878902,0.00341060777542,3
2295,-2.201487,4.642015,4.7525,0.700474799701,-0.392942066693,0.595761350884,0.00306465730299,3
2296,-2.031504,4.622057,4.5725,0.698441751687,-0.32420442473,0.638020854272,0.0060229262132,3
2297,-1.851511,4.612047,4.3625,0.728315678426,-0.305817919524,0.613214214331,0.00755090301419,3
2298,-1.731516,4.632006,4.1825,0.792076560868,-0.233067296456,0.56417582104,0.00659787090347,3
2299,-1.561472,4.622057,4.0125,0.762787596701,-0.288157691299,0.578895696361,0.00600009899778,3
2300,-1.421519,4.622057,-0.0275,-0.0697151090356,-0.0587951131788,0.995832786284,0.0237642182742,1
2301,-1.251475,4.682054,0.0325,-0.0395844931977,-0.0808666856679,0.995938575941,0.0200436243175,1
2302,-1.081492,4.612047,-0.0375,0.0539017226093,-0.188506750584,0.980591560888,0.0138451304148,1
2303,-0.931467,4.652025,0.0025,0.101400526144,-0.0865248083313,0.991075875421,0.0220961764737,1
2304,-0.821482,4.622057,-0.0275,0.0546353268774,-0.122601736628,0.990950955009,0.0145138905072,1
2305,-0.62147,4.602037,-0.0475,-0.0492209622997,-0.0752096464499,0.995952210676,0.0074196296087,1
2306,-0.481516,4.622057,-0.0275,-0.0545018182706,-0.0549518391016,0.997000424867,0.0136154437658,1
2307,-0.361521,4.622057,-0.0275,-0.0217646561812,-0.0391089595793,0.998997892401,0.0135729909703,1
2308,-0.201487,4.632006,-0.0175,-0.0166000322002,0.21460379564,0.976560110709,0.0188020010964,1
2309,-0.061472,4.602037,-0.0475,0.10823421475,0.0503519267591,0.99284945396,0.049745631699,1
2310,0.108511,4.582018,-0.0675,-0.059916159837,0.100422553547,0.99313914661,0.0412646676577,1
2311,-9.62147,4.462023,-0.0375,0.0189391891711,0.196098697163,0.980401248512,0.00533856700728,1
2312,-9.511484,4.452013,-0.0475,-0.0981766268523,0.156033502897,0.98286056789,0.0187989435104,1
2313,-9.381479,4.452013,-0.0475,0.0435971218104,-0.0577719823286,0.997377405513,0.0200135037941,1
2314,-9.211497,4.482042,-0.0175,-0.0781428044179,0.018857888365,0.996763804602,0.0379393820279,1
2315,-9.031504,4.462023,-0.0375,0.066743672172,0.180529311548,0.981302425299,0.0362387109061,1
2316,-8.911509,4.422045,-0.0775,0.0163507069431,0.021227486428,0.999640959646,0.043192815306,1
2317,-8.811472,4.51201,0.0125,-0.0547724020871,0.111197308009,0.992287832567,0.0216979407736,1
2318,-8.581492,4.422045,-0.0775,0.124535451203,0.106448234203,0.986488568017,0.0276720551583,1
2319,-8.421519,4.412035,-0.0875,-0.109688563585,0.0225465443432,0.993710255737,0.023003590108,1
2320,-8.281504,4.472032,-0.0275,-0.109688563585,0.0225465443432,0.993710255737,0.023003590108,1
2321,-8.111521,4.462023,4.7625,-0.337434730592,-0.733955033898,0.589447038169,0.00125827649186,0
2322,-8.021494,4.462023,4.8425,-0.352651845011,-0.730046786334,0.585378822621,0.00244297037787,0
2323,-7.841501,4.462023,4.9225,-0.339105206411,-0.749763693593,0.568209523639,0.00216207414682,0
2324,-7.721506,4.422045,5.0025,-0.325796501031,-0.749128539286,0.576769513362,0.00188260036291,0
2325,-7.551523,4.442003,5.0625,-0.300566571367,-0.749785332406,0.589475776844,0.00234305635709,0
2326,-7.381479,4.462023,5.1625,-0.320623862012,-0.738687296677,0.592909282131,0.00154476884652,0
2327,-7.261484,4.492052,5.2725,-0.347043562134,-0.752560226501,0.559655136196,0.00215120670027,0
2328,-7.061472,4.412035,5.2725,-0.322898796528,-0.751889480729,0.574803075819,0.00288683669457,0
2329,-6.911509,4.442003,5.3825,-0.312108127471,-0.730514581813,0.607401813074,0.00308870197851,0
2330,-6.771494,4.462023,5.4825,-0.32773759732,-0.738174028924,0.589650040554,0.00165676526804,0
2331,-6.681467,4.482042,5.5825,-0.32773759732,-0.738174028924,0.589650040554,0.00165676526804,0
2332,-6.501475,4.442003,5.6225,-0.283108304842,-0.751831217878,0.595482583753,0.00157851042296,0
2333,-6.341501,4.432054,5.6925,-0.291908438464,-0.752208527538,0.590738347031,0.000855271884685,0
2334,-6.171519,4.472032,5.8125,-0.321006411979,-0.740208033527,0.590801955456,0.000925144546561,0
2335,-6.031504,4.422045,5.8425,-0.331679926226,-0.739836103694,0.585346876825,0.00091474940386,0
2336,-5.911509,4.482042,5.9825,-0.331738129354,-0.717793611175,0.612145526234,0.000547968598771,0
2337,-5.741526,4.452013,6.0325,-0.317487425123,-0.723552816073,0.612921738268,0.00076172226755,0
2338,-5.631479,4.492052,6.1525,-0.2966300714,-0.725273032213,0.621280636657,0.000574146946576,0
2339,-5.401499,4.462023,6.2025,-0.295572395762,-0.722114234558,0.625450230723,0.00222730308119,0
2340,-5.251475,4.382006,6.2025,-0.308285711147,-0.710571114723,0.632493961413,0.00169598504439,0
2341,-5.12147,4.432054,6.2925,-0.320265519108,-0.73399792591,0.598896520303,0.0027196692971,0
2342,-4.981516,4.432054,6.3725,-0.321209312814,-0.728982456535,0.604490823277,0.00253430123983,0
2343,-4.87147,4.452013,6.4725,-0.346687424994,-0.713370676987,0.609023896547,0.0017163478465,0
2344,-4.761484,4.472032,6.5725,-0.332910683232,-0.741472008931,0.58257165822,0.00114593131614,0
2345,-4.581492,4.422045,6.6025,-0.342924682077,-0.729152055298,0.592233013836,0.00129310720249,0
2346,-4.461497,4.402025,6.6625,-0.319026734552,-0.725152516724,0.610225999225,0.00160516655911,0
2347,-4.261484,4.502001,6.8425,-0.259894510964,-0.505507293949,0.822749791209,0.121563919451,0
2348,-4.12147,4.412035,6.8325,-0.0870358606434,-0.445604308748,0.890989090274,0.13526614174,0
2349,-3.931467,4.432054,6.8125,0.444010166883,-0.29440179589,0.846275696379,0.0455058702756,3
2350,-3.811472,4.392015,6.5725,0.72431019645,-0.279764742638,0.630163810524,0.0136926582618,3
2351,-3.731516,4.482042,6.5025,0.718398535709,-0.0477570726643,0.693990494101,0.0247257961958,3
2352,-3.491526,4.482042,6.3025,0.605640033465,-0.204988467726,0.768882226329,0.0206454133202,3
2353,-3.341501,4.462023,6.1225,0.7025204302,-0.39452952354,0.592293424079,0.00737542325088,3
2354,-3.191477,4.452013,5.9125,0.722984473855,-0.346804415404,0.59751163003,0.00561866527193,3
2355,-3.011484,4.402025,5.7025,0.779255969864,-0.311180902533,0.543991341227,0.0157358189615,3
2356,-2.991526,4.402025,5.5025,0.742199183771,-0.266939664272,0.61472236599,0.0163043367991,3
2357,-2.761484,4.412035,5.3125,0.635995497609,-0.329072444994,0.698012215486,0.0172150804179,3
2358,-2.62147,4.502001,5.2425,0.72205183313,-0.298490234978,0.624135185594,0.0139828778653,3
2359,-2.411509,4.422045,4.9625,0.784098514433,-0.291900028209,0.547707853874,0.00620160320474,3
2360,-2.311472,4.452013,4.8325,0.756971869728,-0.238398161406,0.608407679996,0.00412810208846,3
2361,-2.191477,4.462023,4.6425,0.755336760118,-0.256100522413,0.603223757186,0.00452422291928,3
2362,-2.041514,4.502001,4.5225,0.66960676943,-0.337074848274,0.66182121528,0.00390123441476,3
2363,-1.821482,4.492052,4.3125,0.723129508742,-0.256907226947,0.641157071495,0.00703066944042,3
2364,-1.691477,4.482042,4.1425,0.785615926905,-0.281146555689,0.551148101346,0.00601428253043,3
2365,-1.501475,4.472032,-0.0275,-0.0914354402937,-0.0088261975738,0.995771890794,0.0326600595152,1
2366,-1.391489,4.412035,-0.0875,0.0659243575732,-0.0356553215364,0.997187383156,0.0169741672911,1
2367,-1.291514,4.472032,-0.0275,-0.021367360532,-0.0970085781718,0.995054155142,0.0254050649585,1
2368,-1.101511,4.432054,-0.0675,0.0507205447677,0.0391266505468,0.997946156641,0.0167875077397,1
2369,-0.931467,4.392015,-0.1075,-0.0056832880702,-0.00307337723746,0.999979127077,0.0197173891227,1
2370,-0.851511,4.442003,-0.0575,0.0140014973759,-0.0448395063994,0.998896079048,0.0252811241031,1
2371,-0.651499,4.432054,-0.0675,-0.0418690574566,-0.0938317800703,0.994707283112,0.00703635763499,1
2372,-0.491526,4.432054,-0.0675,-0.0397850640496,-0.0411850935467,0.998359122134,0.00857179145895,1
2373,-0.321482,4.462023,-0.0375,-0.0697008348819,-0.0532625190142,0.996145018401,0.0113269047611,1
2374,-0.181467,4.472032,-0.0275,-0.0145810777033,-0.103968556927,0.994473695652,0.0432817311837,1
2375,-0.041514,4.382006,-0.1175,-0.102102918433,0.0693256943452,0.992355249974,0.0467495390494,1
2376,0.038503,4.472032,-0.0275,0.025609491466,0.117448872731,0.992748667207,0.0568284026709,1
2377,-9.631479,4.332018,-0.0175,-0.0488674693872,0.0415824806627,0.997939310649,0.0142333662802,1
2378,-9.551523,4.362047,0.0125,-0.0572023900333,0.0633271421775,0.996352126328,0.0147229414288,1
2379,-9.37147,4.332018,-0.0175,0.090033990931,-0.0699938758017,0.993476088201,0.0123004242306,1
2380,-9.201487,4.26201,-0.0875,-0.0283170978137,-0.0553596569219,0.998064852781,0.0354081357567,1
2381,-9.061472,4.402025,0.0525,-0.0329540775942,-0.0327636694762,0.998919701844,0.0464447239461,1
2382,-8.921519,4.322008,-0.0275,-0.008010103492,-0.0544662030568,0.998483485575,0.0416152282421,1
2383,-8.771494,4.352037,0.0025,0.00094524278811,-0.00102016075864,0.999999032894,0.0214273165645,1
2384,-8.561472,4.311998,-0.0375,0.0516326600233,-7.22176382707e-05,0.998666142013,0.0311398587762,1
2385,-8.401499,4.28203,-0.0675,-0.186609362944,0.0199788470975,0.982231027473,0.0176838041252,1
2386,-8.331492,4.372057,0.0225,-0.179803953289,0.0608984786278,0.981815621022,0.0199351494807,1
2387,-8.111521,4.311998,4.6025,-0.352497984904,-0.709224466337,0.610529136886,0.00154461398194,0
2388,-8.011484,4.29204,4.6625,-0.291570182943,-0.739503731805,0.6067298073,0.00149341545177,0
2389,-7.851511,4.342028,4.7925,-0.319640931482,-0.758330687029,0.56812344084,0.00336809038446,0
2390,-7.671519,4.332018,4.8625,-0.328349095506,-0.744282919723,0.5815752805,0.00363834219172,0
2391,-7.531504,4.332018,4.9425,-0.328809243928,-0.745555315671,0.579682458233,0.00283760600197,0
2392,-7.401499,4.30205,4.9925,-0.305883738011,-0.734555492119,0.605692469672,0.00176266674521,0
2393,-7.211497,4.322008,5.0925,-0.315979177172,-0.731679619287,0.60398848856,0.00246003444688,0
2394,-7.101511,4.322008,5.1725,-0.311572263899,-0.732676866343,0.605068040716,0.00250897942119,0
2395,-6.971506,4.29204,5.2225,-0.34242195653,-0.739786321123,0.579192025812,0.00259641999951,0
2396,-6.771494,4.30205,5.3125,-0.336655858508,-0.711844408546,0.616393032857,0.00204190516434,0
2397,-6.691477,4.332018,5.4225,-0.312011150581,-0.712435543059,0.628557585985,0.00171992578171,0
2398,-6.511484,4.26201,5.3925,-0.300896113951,-0.722620324228,0.622319367867,0.00123876558989,0
2399,-6.361521,4.332018,5.5425,-0.293365050966,-0.720545446387,0.628292293891,0.0013120312135,0
2400,-6.171519,4.332018,5.6225,-0.314582820288,-0.731895884639,0.604455178841,0.0013671507108,0
2401,-6.061472,4.30205,5.6725,-0.315523598926,-0.727712675172,0.608998457235,0.00121547804742,0
2402,-5.87147,4.27202,5.7225,-0.342221724417,-0.722848849702,0.600311445686,0.0012292849481,0
2403,-5.761484,4.26201,5.7925,-0.339796719659,-0.735646532796,0.585971303132,0.000485443289789,0
2404,-5.62147,4.27202,5.8825,-0.326770220725,-0.73421794822,0.595101022818,0.00162671616763,0
2405,-5.441477,4.342028,6.0325,-0.298523726499,-0.745999347385,0.595288634545,0.00201522211378,0
2406,-5.361521,4.26201,6.0325,-0.293190791477,-0.747735068477,0.595761216565,0.00213456499094,0
2407,-5.171519,4.342028,6.1925,-0.338020857169,-0.692750237095,0.637054949846,0.00283738664956,0
2408,-5.011484,4.322008,6.2525,-0.324266016467,-0.728294113038,0.603688028272,0.00264035422218,0
2409,-4.901499,4.252001,6.2625,-0.330001638124,-0.736487540555,0.590495572754,0.00276720480576,0
2410,-4.701487,4.322008,6.4125,-0.319716670007,-0.726764077198,0.607943440638,0.00227140142477,0
2411,-4.501475,4.332018,6.5025,-0.303618790821,-0.758683573991,0.576380832798,0.0014819897438,0
2412,-4.411509,4.252001,6.5025,-0.320431673724,-0.751997148005,0.576041519221,0.00225382903578,0
2413,-4.231516,4.30205,6.6325,-0.307416371837,-0.733699481381,0.605953996066,0.00321792836282,0
2414,-4.131479,4.322008,6.7325,-0.0444341618878,-0.591871484952,0.804806654146,0.0462953545182,0
2415,-3.961497,4.311998,6.7625,0.367301942129,-0.489088779173,0.791126696171,0.0793623482829,3
2416,-3.781504,4.322008,6.5725,0.744598339279,-0.354840939188,0.565385904511,0.00834547239605,3
2417,-3.661509,4.322008,6.4125,0.702745198404,-0.307822792773,0.641400276247,0.00675618314627,3
2418,-3.521494,4.29204,6.1825,0.726712502907,-0.342255845173,0.595608826802,0.00468132392461,3
2419,-3.391489,4.252001,5.9825,0.673045471366,-0.364535139562,0.643524611416,0.00485635921161,3
2420,-3.181467,4.322008,5.8525,0.722614694805,-0.352270189033,0.594755173807,0.0055501524214,3
2421,-3.091501,4.27202,5.6425,0.72843993207,-0.356722386174,0.584914014679,0.0212163965965,3
2422,-2.881479,4.342028,5.5125,0.742199183771,-0.266939664272,0.61472236599,0.0163043367991,3
2423,-2.761484,4.28203,5.2925,0.707304983424,-0.321622728365,0.629506537713,0.0113619142595,3
2424,-2.541514,4.362047,5.1725,0.714362759856,-0.35256567703,0.604469429096,0.0130567553308,3
2425,-2.461497,4.311998,4.9225,0.773838337708,-0.244671494372,0.584217499683,0.00751544528677,3
2426,-2.301523,4.311998,4.7625,0.748359556053,-0.268743649317,0.606411432787,0.00614314698617,3
2427,-2.12147,4.30205,4.5525,0.728479221241,-0.255632891964,0.635586224494,0.00775186603998,3
2428,-2.011484,4.30205,4.3925,0.689638159483,-0.311025858596,0.653958809307,0.00537154362176,3
2429,-1.811472,4.322008,4.2125,0.769635098269,-0.279157338713,0.574223820261,0.00770555647474,3
2430,-1.731516,4.29204,4.0225,0.799317717627,-0.317411274769,0.510236483345,0.00412536132778,3
2431,-1.571482,4.28203,-0.0675,-0.015797614121,0.0246127048469,0.999572233582,0.0198254734286,1
2432,-1.421519,4.27202,-0.0775,0.0281283233243,0.0476754300135,0.998466749972,0.0219436976802,1
2433,-1.321482,4.30205,-0.0475,0.026847737697,0.0128204047507,0.999557320119,0.0194751367569,1
2434,-1.091501,4.29204,-0.0575,0.0368770461351,0.0742647750713,0.996556484426,0.0177889162469,1
2435,-0.951487,4.29204,-0.0575,0.0157882209453,0.0893883155977,0.995871709164,0.0160269705856,1
2436,-0.791514,4.29204,-0.0575,0.0480551811403,0.0407888250223,0.99801150861,0.0216807330902,1
2437,-0.641489,4.30205,-0.0475,-0.0450048463727,-0.00251752629855,0.998983596394,0.00837416614774,1
2438,-0.481516,4.28203,-0.0675,-0.0673657289752,0.0120380944139,0.997655723605,0.0102310712299,1
2439,-0.291514,4.27202,-0.0775,0.0811608311377,-0.0401714048935,0.995891147525,0.0183530333889,1
2440,-0.181467,4.30205,-0.0475,-0.0227669704652,-0.0691824002313,0.99734420365,0.0463601434798,1
2441,-0.071482,4.392015,0.0425,-0.100561716769,-0.00692119588608,0.994906748478,0.0440727138207,1
2442,0.138479,4.352037,0.0025,-0.0246350853464,0.0473976471704,0.998572268598,0.0377788169201,1
2443,-9.681467,4.152025,-0.0475,-0.0583475223309,-0.0458357409352,0.997243526673,0.00665155288446,1
2444,-9.541514,4.152025,-0.0475,-0.0416369403753,-0.0618334066283,0.99721762671,0.00777479327437,1
2445,-9.381479,4.172045,-0.0275,0.0902519075006,0.0218117223962,0.995680090169,0.0208345514459,1
2446,-9.201487,4.132006,-0.0675,0.053886724367,0.124090160676,0.990806667802,0.0181529893358,1
2447,-9.021494,4.132006,-0.0675,-0.0368921627021,0.0636208418717,0.997292011805,0.0174412248096,1
2448,-8.901499,4.152025,-0.0475,-0.0932198683645,0.03542355495,0.995015189782,0.0101815480539,1
2449,-8.731516,4.162035,-0.0375,0.0681469592053,-0.0561862622618,0.996091911364,0.00543563160287,1
2450,-8.561472,4.132006,-0.0675,0.0617723361864,0.0705842270386,0.995591304389,0.00371017833323,1
2451,-8.471506,4.132006,-0.0675,0.0729103986297,0.0697004069261,0.99489995831,0.00363600301872,1
2452,-8.281504,4.182054,4.3425,-0.341392711647,-0.715210544177,0.609856453546,0.00223191212992,0
2453,-8.141489,4.122057,4.3625,-0.323564880233,-0.722832459355,0.610589063104,0.0025959123772,0
2454,-8.001475,4.152025,4.4725,-0.34792825288,-0.700869321794,0.622678187041,0.00268105577212,0
2455,-7.831492,4.172045,4.5725,-0.312392995747,-0.711831157387,0.629052477605,0.00376088907687,0
2456,-7.631479,4.182054,4.6625,-0.319977059575,-0.712793601606,0.624131366665,0.00380561278275,0
2457,-7.591501,4.112047,4.6725,-0.335763553128,-0.702990705289,0.626950480236,0.00385469603338,0
2458,-7.391489,4.132006,4.7725,-0.328859393404,-0.729790976258,0.599380205165,0.00331576233654,0
2459,-7.261484,4.132006,4.8525,-0.259214439752,-0.729297331418,0.633192922111,0.000707578313013,0
2460,-7.041514,4.182054,4.9825,-0.303895922516,-0.762137988872,0.571658074548,0.00155234803411,0
2461,-6.931467,4.162035,5.0425,-0.374984015513,-0.773522011846,0.510931194292,0.000534253070834,0
2462,-6.791514,4.152025,5.1125,-0.34893887196,-0.752889128716,0.558031919783,0.00185450428695,0
2463,-6.671519,4.092028,5.1325,-0.328101960154,-0.740266497323,0.58681736229,0.00109020778193,0
2464,-6.481516,4.112047,5.2325,-0.286838760212,-0.738488065301,0.610212178711,0.00100147484441,0
2465,-6.37147,4.192003,5.3925,-0.282509124305,-0.740521858834,0.609767145124,0.00170942069239,0
2466,-6.181467,4.142015,5.4225,-0.315052281618,-0.731237311056,0.605007483232,0.00183442466502,0
2467,-6.061472,4.152025,5.5125,-0.301594754075,-0.740204124649,0.600947966273,0.00165234691235,0
2468,-5.841501,4.142015,5.5825,-0.342959197677,-0.716103219377,0.60792694292,0.00122625983707,0
2469,-5.741526,4.152025,5.6725,-0.339568088721,-0.720273006775,0.604896940671,0.00150743506464,0
2470,-5.611521,4.162035,5.7625,-0.318368546948,-0.726806283805,0.6086001102,0.00173638232446,0
2471,-5.431467,4.182054,5.8625,-0.289572462989,-0.750133477879,0.594514553265,0.00223929739211,0
2472,-5.271494,4.152025,5.8725,-0.308699158773,-0.728767350888,0.611230707387,0.00272504627874,0
2473,-5.171519,4.162035,5.9625,-0.303941929451,-0.730401924369,0.611663577794,0.00252959905198,0
2474,-4.971506,4.142015,6.0225,-0.331503766344,-0.73636132771,0.58981119687,0.00301963582187,0
2475,-4.801523,4.102037,6.0625,-0.332577043092,-0.72525793949,0.602821226912,0.00424548613956,0
2476,-4.711497,4.142015,6.1825,-0.342948201522,-0.719327117644,0.604115079182,0.00376141745262,0
2477,-4.561472,4.162035,6.2825,-0.346005483102,-0.699356934505,0.625443909414,0.00246801583747,0
2478,-4.381479,4.132006,6.3325,-0.309740441061,-0.709404191103,0.633092846917,0.00255177972006,0
2479,-4.221506,4.182054,6.4625,-0.304492722862,-0.743570049919,0.595304764459,0.00327548260745,0
2480,-4.151499,4.132006,6.4925,-0.273281625741,-0.764187562736,0.584238411945,0.00256276402629,0
2481,-3.941477,4.162035,6.6025,0.117093962287,-0.682595832763,0.721354235512,0.0641107024048,0
2482,-3.841501,4.122057,6.4425,0.441252041302,-0.604327965533,0.663388533305,0.0408094185888,3
2483,-3.62147,4.102037,6.2625,0.731871131325,-0.340060909256,0.590527920702,0.00652255939627,3
2484,-3.511484,4.172045,6.1325,0.724470946933,-0.343423089512,0.59766414368,0.0077871422269,3
2485,-3.341501,4.162035,5.9625,0.670757847484,-0.325674641522,0.666348210704,0.00437755779415,3
2486,-3.191477,4.182054,5.7825,0.719519300206,-0.373053404263,0.585767133081,0.00835811093011,3
2487,-3.071482,4.162035,5.6025,0.721874611068,-0.304136709791,0.621609127711,0.0201499567133,3
2488,-2.881479,4.172045,5.4125,0.731524701417,-0.233088465223,0.640735029943,0.0140165093156,3
2489,-2.781504,4.112047,5.1925,0.745317933359,-0.300728085769,0.595032601328,0.00888128970412,3
2490,-2.581492,4.182054,5.0625,0.737713535759,-0.361612338206,0.570101092803,0.00973610075942,3
2491,-2.431467,4.152025,4.8325,0.694860591369,-0.400266135425,0.597457763691,0.00874720455527,3
2492,-2.261484,4.172045,4.6925,0.704471271761,-0.361034434736,0.611043667996,0.0105161222075,3
2493,-2.161509,4.142015,4.4625,0.718830804738,-0.315001501418,0.619722783399,0.0104537532614,3
2494,-1.931467,4.162035,4.3225,0.694557999721,-0.36300764751,0.621139785292,0.00573180790408,3
2495,-1.841501,4.182054,4.1425,0.75208130779,-0.361940815928,0.550792658119,0.0053505416233,3
2496,-1.691477,4.132006,-0.0675,-0.0174935427875,0.0209837054642,0.999626760379,0.0186816326859,1
2497,-1.531504,4.202013,0.0025,-0.0467380553646,0.0501956015834,0.997645205352,0.0195555833293,1
2498,-1.311472,4.142015,-0.0575,0.0889936329773,-0.0224394342033,0.995779395791,0.0147886831158,1
2499,-1.241526,4.162035,-0.0375,-0.0650289696104,-0.0346543855775,0.997281458101,0.016234427137,1
2500,-1.111521,4.152025,-0.0475,-0.0603701941469,-0.0687722957029,0.995804102724,0.00951308491149,1
2501,-0.961497,4.202013,0.0025,0.0157882209453,0.0893883155977,0.995871709164,0.0160269705856,1
2502,-0.811472,4.142015,-0.0575,0.0988039239664,-5.59018018717e-05,0.995106919624,0.020289994719,1
2503,-0.671519,4.102037,-0.0975,-0.0384784045835,-0.0450907792982,0.998241570965,0.00661563042338,1
2504,-0.491526,4.152025,-0.0475,-0.0169012522363,-0.0281446237694,0.999460968635,0.0152496062967,1
2505,-0.381479,4.182054,-0.0175,0.0268974095209,0.00279164782714,0.999634301164,0.00999017401463,1
2506,-0.231516,4.112047,-0.0875,-0.0303520939084,0.0414654230991,0.998678811772,0.0184478347695,1
2507,0.008474,4.182054,-0.0175,-0.148941818912,-0.0573404125168,0.987182055991,0.0401066947478,1
2508,0.098501,4.152025,-0.0475,-0.161961320395,0.0337601390516,0.986219439936,0.0425977717231,1
2509,-9.601511,3.992052,-0.0575,-0.111663191214,0.0111017970697,0.993684095591,0.0103603845956,1
2510,-9.471506,4.02202,-0.0275,-0.138219350286,-0.00498794341414,0.990389080931,0.003212100031,1
2511,-9.351511,4.01201,-0.0375,-0.0981136692193,0.0800111991256,0.991953585571,0.0133751142345,1
2512,-9.191477,4.061998,0.0125,0.0714886349765,0.147124916774,0.986531111488,0.0154824028485,1
2513,-9.011484,4.03203,-0.0175,0.0544025350174,0.0283455887315,0.99811667243,0.017553856355,1
2514,-8.911509,4.02202,-0.0275,0.0906745840235,-0.117906523751,0.988876216454,0.0147863496732,1
2515,-8.711497,4.02202,-0.0275,0.0703602267202,-0.136942981727,0.98807694956,0.00668802152314,1
2516,-8.601511,4.002001,-0.0475,-0.0555156525333,-0.0503511624599,0.997187431109,0.0146176404223,1
2517,-8.401499,4.002001,-0.0475,-0.00793897043177,0.0310928772402,0.999484970239,0.00907285847011,1
2518,-8.331492,3.982042,4.1325,-0.316987601191,-0.724480630452,0.612083880519,0.00343425935912,0
2519,-8.171519,3.972032,4.2025,-0.316987601191,-0.724480630452,0.612083880519,0.00343425935912,0
2520,-8.041514,4.01201,4.3225,-0.361852495286,-0.728825231858,0.581271496861,0.00316435488996,0
2521,-7.811472,3.972032,4.3625,-0.31593545712,-0.7291587821,0.60705210437,0.0026381950692,0
2522,-7.771494,4.02202,4.4925,-0.319532732233,-0.713891974647,0.623102785715,0.00393848942398,0
2523,-7.491526,3.992052,4.5425,-0.310672493193,-0.738744493822,0.598113011747,0.00723097183251,0
2524,-7.421519,4.002001,4.6325,-0.366912334295,-0.728484199223,0.578520622298,0.00436068023844,0
