,X,Y,Z,NX,NY,NZ,C
555,-5.751475,8.492052,-0.0575,-0.0547478127634,-0.245915010018,-0.967744018243,0.000306421609115
556,-5.641489,8.492052,-0.0575,0.102147522321,-0.117908980368,0.987756729176,0.0166614235546
557,-5.441477,8.452013,-0.0975,-0.127967540251,0.178550317795,0.97557372487,0.0544472607526
558,-5.301523,8.482042,-0.0675,-0.348154382981,0.150881528123,0.925215266888,0.0552493634364
559,-5.181467,8.53203,-0.0175,-0.360357547194,0.198672466871,0.911411920642,0.048888568062
560,-4.971506,8.462023,-0.0875,0.380466175577,0.0100581860194,-0.924740137626,0.03364926565
561,-4.841501,8.53203,-0.0175,-0.236324017249,0.597371784008,0.766353645873,0.0399176955362
562,-4.681467,8.51201,-0.0375,0.319398252297,-0.191524314196,-0.928064218415,0.00827971160599
563,-4.601511,8.52202,-0.0275,-0.443549125198,-0.114135898397,0.8889528504,0.0175550466598
564,-4.401499,8.52202,-0.0275,-0.000248198146334,0.0106264447914,-0.999943506939,0.00424644660936
565,-4.241526,8.52202,-0.0275,0.0939059807068,-0.0599436472419,0.993774836642,0.00164470081575
566,-4.101511,8.492052,-0.0575,-0.08470414455,-0.163983332981,-0.982819756822,0.00478268728924
567,-3.921519,8.53203,-0.0175,-0.0702630299392,0.0301865803211,0.997071650882,0.0064996523249
568,-3.781504,8.51201,-0.0375,0.105990056627,-0.45303423535,-0.885170090715,0.0284967352163
569,-3.651499,8.561998,0.0125,0.0923952232613,0.44194444615,0.89227138766,0.0580663025639
570,-3.511484,8.472032,-0.0775,0.491388333361,-0.0842819809495,-0.866852959575,0.0196248157451
571,-3.361521,8.51201,-0.0375,-0.332447931365,0.323959912436,0.885736048756,0.010259168098
572,-3.151499,8.502001,-0.0475,0.167066213403,0.0800991233466,-0.982686628981,0.00308502743498
573,-3.051523,8.54204,-0.0075,0.177306500005,-0.0920819827691,0.979838411936,0.0280744531114
574,-2.891489,8.482042,-0.0675,0.0958254835305,0.007878387771,-0.995366971379,0.00662918878918
575,-2.771494,8.502001,-0.0475,-0.0421966248847,-0.0324879541247,0.998580982037,0.00462555147741
576,-2.641489,8.492052,-0.0575,0.222822923232,0.217320663015,0.950327140678,0.00308626300448
577,-2.451487,8.442003,-0.1075,-0.0945369894465,0.0876539717033,-0.991654949502,0.0349227145304
578,-2.331492,8.502001,-0.0475,-0.068272072017,-0.197590619563,0.977904326222,0.00960802674744
579,-2.151499,8.472032,-0.0775,-0.0496353029089,0.0138609702897,-0.998671222279,0.00418468171417
580,-2.031504,8.492052,-0.0575,0.302787033352,0.00545007094331,-0.953042658626,0.00327560230321
581,-1.831492,8.502001,-0.0475,0.153901112027,0.102951481883,0.982708217171,0.00121605551504
582,-1.671519,8.472032,-0.0775,-0.4367747378,0.0386391024321,0.898740701305,0.0277097279013
583,-1.62147,8.55205,0.0025,-0.250217247706,0.148267827173,0.956769554478,0.0490401595891
584,-1.37147,8.492052,-0.0575,-0.0148310758106,-0.144428162132,-0.989404136424,0.00937500462565
585,-1.271494,8.51201,-0.0375,-0.0828512722299,-0.126266129779,-0.988530490759,0.00731554956029
586,-1.101511,8.492052,-0.0575,-0.0760900896136,-0.100200078457,-0.992053548222,0.00210208733075
587,-0.911509,8.52202,-0.0275,-0.180690219251,-0.0260760224083,0.983194327548,0.00584066320915
588,-0.771494,8.52202,-0.0275,-0.0880847312349,0.0283664602986,-0.995709005711,0.00411581077469
589,-0.691477,8.51201,-0.0375,0.0290431379403,0.0304687191606,0.999113683868,0.00184144834967
590,-0.531504,8.51201,-0.0375,0.0029406066218,0.000374703427653,0.999995606205,0.00477935896013
591,-0.331492,8.53203,-0.0175,0.0195383174321,0.0734280476659,0.99710910936,0.00542987177269
592,-0.191477,8.502001,-0.0475,0.161510727574,0.0548333550323,0.985346430477,0.000706895525276
593,-0.021494,8.482042,-0.0675,-0.0313964039603,0.0398842444407,0.998710925575,0.00881041938573
594,0.12853,8.502001,-0.0475,0.192183336792,-0.0709011677553,-0.978794457213,0.00263837210038
595,-9.681467,8.322008,-0.0775,0.43640717825,-0.126104932968,-0.890868295907,0.00269666212568
596,-9.501475,8.422045,0.0225,-0.122582489246,0.126257839248,0.984394479545,0.0190665395442
597,-9.361521,8.402025,0.0025,0.318696755915,-0.209279244158,0.924464480515,0.0147434935834
598,-9.281504,8.311998,-0.0875,0.073175780035,-0.0132879165948,-0.997230533271,0.0720331356219
599,-9.071482,8.352037,-0.0475,-0.306134516285,0.179164758318,0.934976816459,0.0343137429155
600,-8.861521,8.402025,0.0025,-0.183061223115,0.00732189924842,-0.983074248662,0.0487581932946
601,-8.761484,8.332018,-0.0675,-0.204738665559,0.216502974784,-0.954572438705,0.00959822587571
602,-8.591501,8.332018,-0.0675,0.0664058956416,-0.273661364385,-0.959530986819,0.00881674082784
603,-8.421519,8.352037,-0.0475,-0.068357732752,0.000398040749049,0.997660795028,0.0243496387472
604,-8.271494,8.322008,-0.0775,0.103716947122,0.164031294929,0.980987527527,0.0220967285197
605,-8.171519,8.342028,-0.0575,-0.302223360281,0.0590846899408,0.95140424632,0.000831619106246
606,-8.031504,8.392015,-0.0075,0.0345249312332,0.0409494933308,0.998564553807,0.0364202710206
607,-7.811472,8.352037,-0.0475,-0.00271349152555,0.0142047547161,0.999895425486,0.00304826160707
608,-7.671519,8.352037,-0.0475,0.0583704857075,0.0336502860121,0.99772769063,0.00539673396233
609,-7.571482,8.342028,-0.0575,0.0446470070991,0.0425038959317,-0.998098223417,0.00159493074666
610,-7.401499,8.362047,-0.0375,0.127523535223,0.134971482239,-0.982609000033,0.000287230216721
611,-7.301523,8.382006,-0.0175,0.131198260493,0.00589811637682,-0.991338604447,0.0147849701492
612,-7.141489,8.402025,0.0025,-0.0432179894297,0.133044755568,0.99016730829,0.0086116471607
613,-6.971506,8.382006,-0.0175,-0.165847531302,-0.493792070087,-0.853618174526,0.010768963336
614,-6.841501,8.372057,-0.0275,0.381549402371,-0.465068286468,-0.798831360471,0.0548715194974
615,-6.611521,8.342028,-0.0575,-0.213283833084,-0.253254390834,-0.943595368825,0.0123617869743
616,-6.491526,8.352037,-0.0475,0.0620560430006,0.0744775152114,0.99528998149,0.0138388114816
617,-6.341501,8.322008,-0.0775,0.0306349837902,0.0210237838835,0.999309510752,0.0116359480169
618,-6.171519,8.322008,-0.0775,-0.14437872982,-0.0144412549368,0.989417117565,0.026933327263
619,-6.051523,8.332018,-0.0675,-0.149412024552,0.148189381331,0.977607259681,0.0218689087702
620,-5.881479,8.382006,-0.0175,0.0192909238451,0.100082320896,0.994792133715,0.00632394608403
621,-5.701487,8.372057,-0.0275,0.273426858661,0.0137339957263,0.961794744384,0.0173337234593
622,-5.631479,8.311998,-0.0875,-0.173692078678,0.227239475741,-0.958224025199,0.0209470257645
623,-5.461497,8.342028,-0.0575,-0.156964997579,0.195302590803,0.968100659828,0.00235740481954
624,-5.271494,8.422045,0.0225,-0.348154382981,0.150881528123,0.925215266888,0.0552493634364
625,-5.231516,8.362047,-0.0375,-0.179649471116,-0.00391430328034,0.983722900901,0.053683713492
626,-5.001475,8.352037,-0.0475,0.443402142095,-0.100844473217,-0.890631760385,0.0244704716625
627,-4.861521,8.422045,0.0225,-0.157574795549,-0.0580868297501,0.985797192133,0.0641087453702
628,-4.711497,8.362047,-0.0375,0.193254792154,-0.0532057336266,0.979704922524,0.00940501825266
629,-4.551523,8.362047,-0.0375,0.0308708285196,-0.0252920815535,0.99920333394,0.000888146073397
630,-4.391489,8.352037,-0.0475,0.0322512423142,0.0215606958158,0.999247213539,0.00751639445647
631,-4.271494,8.352037,-0.0475,0.0518223260665,-0.050260859553,-0.997390742146,0.00652452749356
632,-4.071482,8.382006,-0.0175,0.000839127950261,0.102023145368,0.99478167136,0.00711743990657
633,-3.961497,8.372057,-0.0275,-0.305706561257,0.113009764292,-0.945395309687,0.0119908725712
634,-3.841501,8.30205,-0.0975,-0.245310349076,0.00267785786057,-0.96944090161,0.0104448472349
635,-3.641489,8.29204,-0.1075,-0.0326153276381,0.224343138805,0.973964268582,0.0200586643253
636,-3.491526,8.322008,-0.0775,-0.0295136872074,0.0694470554366,0.997148960165,0.029777119814
637,-3.37147,8.422045,0.0225,-0.151943680948,-0.173883059575,0.972973688962,0.0511593456681
638,-3.191477,8.352037,-0.0475,0.0177515076817,-0.136216653964,-0.990520018555,0.00516299643072
639,-3.051523,8.362047,-0.0375,0.0535732169949,0.266727838934,0.962281752066,0.00364669925622
640,-2.901499,8.342028,-0.0575,0.165470473264,-0.0402068440811,0.9853948103,0.00173645708063
641,-2.811472,8.322008,-0.0775,0.0964438431007,0.0152154836366,-0.995222123039,0.00553185729582
642,-2.591501,8.352037,-0.0475,0.170916033517,0.0894609241751,0.981215803242,0.0124631905602
643,-2.441477,8.342028,-0.0575,0.175534416086,0.0608014640221,0.982593939907,0.0155880345975
644,-2.311472,8.30205,-0.0975,0.00504770201735,-0.250452186732,-0.968115810668,0.0203749805164
645,-2.141489,8.332018,-0.0675,0.230785066072,-0.186038851528,-0.95505381995,0.00385712993925
646,-2.001475,8.372057,-0.0275,-0.176744373879,0.0247474659731,0.983945623106,0.00364397163063
647,-1.811472,8.362047,-0.0375,-0.0162343996094,0.115633059553,0.993159322469,0.00641680465362
648,-1.721506,8.352037,-0.0475,-0.176613900856,0.332500789698,0.926418239714,0.00951503886206
649,-1.561472,8.392015,-0.0075,0.185899880466,0.106453179259,-0.976785009646,0.0290314307999
650,-1.411509,8.392015,-0.0075,-0.133037737197,0.00334626303942,-0.991105323871,0.0111294022685
651,-1.201487,8.332018,-0.0675,0.313308712695,-0.187018768381,-0.931054042912,0.00139487183296
652,-1.12147,8.362047,-0.0375,0.313308712695,-0.187018768381,-0.931054042912,0.00139487183296
653,-0.951487,8.29204,-0.1075,-0.0129930464776,0.123069150208,-0.992313037811,0.0389855479413
654,-0.821482,8.362047,-0.0375,-0.160468940659,-0.220617849293,0.962069375699,0.00850790379079
655,-0.691477,8.362047,-0.0375,0.058979447338,-0.0536742764294,-0.996815176872,0.00542214335155
656,-0.491526,8.372057,-0.0275,0.0999540809172,-0.0457283468855,0.993940692395,0.00506180473218
657,-0.321482,8.322008,-0.0775,-0.034219820476,-0.197519693602,-0.979701472147,0.0228875648477
658,-0.201487,8.362047,-0.0375,0.049649406665,-0.0697201349771,-0.996330286199,0.0192214404488
659,-0.011484,8.342028,-0.0575,0.0333518103381,0.128260053859,0.991179608008,0.0244633134259
660,0.088491,8.372057,-0.0275,0.199395183624,-0.219783033987,-0.954953914448,0.00604207229441
661,-9.681467,8.182054,-0.0675,-0.103086838707,-0.108173837493,0.988772736562,0.0421931624122
662,-9.531504,8.242052,-0.0075,0.178203291612,0.231015272464,-0.956491260152,0.0214970374374
663,-9.37147,8.212023,-0.0375,-0.045487865225,0.104090078663,-0.99352710564,0.0561051327707
664,-9.201487,8.26201,0.0125,-0.218134714419,0.596807647316,0.772164411554,0.0113894261719
665,-9.071482,8.252001,0.0025,0.195867041056,0.308717494398,0.93076829065,0.00151050020012
666,-8.861521,8.212023,-0.0375,-0.532780651789,0.104319813439,-0.839798876877,0.00252427019439
667,-8.781504,8.172045,-0.0775,-0.269494487131,-0.139126238722,-0.952899056094,0.0135049659867
668,-8.601511,8.242052,-0.0075,-0.0334057730493,-0.0632075968797,0.997441153163,0.0324701580286
669,-8.451487,8.172045,-0.0775,-0.0394610338336,-0.0281883517063,-0.99882342966,0.0350665501673
670,-8.291514,8.232042,-0.0175,0.103716947122,0.164031294929,0.980987527527,0.0220967285197
671,-8.211497,8.192003,-0.0575,0.115450823696,0.034016652081,0.992730565002,0.023296165499
672,-8.001475,8.192003,-0.0575,0.0474691655136,0.105492320224,-0.993286488733,0.0204445378214
673,-7.87147,8.182054,-0.0675,0.124775016773,-0.111303240339,-0.985922301137,0.00868341752109
674,-7.691477,8.222032,-0.0275,-0.0722089044247,-0.13419060061,-0.988321181008,0.0014032147544
675,-7.521494,8.202013,-0.0475,0.0616890958047,0.105622488183,0.992490980034,0.0011313645078
676,-7.361521,8.202013,-0.0475,-0.000298521614553,-0.00268820204844,0.999996342221,0.00163382262412
677,-7.291514,8.202013,-0.0475,-0.0428554820843,0.0712344186588,-0.99653854178,0.0041401004051
678,-7.081492,8.152025,-0.0975,0.123933157542,0.285761401826,-0.950253120851,0.0307293777197
679,-6.981516,8.27202,0.0225,0.0168262723891,-0.307150213773,0.951512281968,0.0412435770936
680,-6.801523,8.192003,-0.0575,0.228035815497,0.0258598824795,-0.973309269107,0.0110165477911
681,-6.691477,8.26201,0.0125,0.0689845592978,-0.0919086403293,0.993375021032,0.0369617503607
682,-6.541514,8.182054,-0.0675,-0.309020808114,0.0247702503821,-0.950732651616,0.0137140687706
683,-6.331492,8.162035,-0.0875,0.135383592733,0.189106590088,0.972579035556,0.0594095339253
684,-6.191477,8.132006,-0.1175,0.0506257791991,-0.184943782507,-0.98144425608,0.0597663053322
685,-6.061472,8.242052,-0.0075,-0.237149394937,-0.117803124831,0.964304199027,0.0325601537054
686,-5.87147,8.222032,-0.0275,0.0715831145441,-0.0930416973851,0.993085645984,0.00125616103061
687,-5.771494,8.222032,-0.0275,0.290259960534,-0.175559131679,0.940706195682,0.0101753821985
688,-5.631479,8.152025,-0.0975,0.303664019271,-0.0285387693996,0.952351669312,0.00693650015124
689,-5.471506,8.202013,-0.0475,-0.0100667659102,0.0856632368466,-0.996273290858,0.023368483293
690,-5.331492,8.142015,-0.1075,0.0580033525788,0.156267315179,-0.986010211558,0.0281431730391
691,-5.151499,8.232042,-0.0175,0.0643972425518,0.0357062196566,0.997285345841,0.00296554127828
692,-5.001475,8.212023,-0.0375,0.0322868181525,-0.132438207419,-0.990665272728,0.0078165593075
693,-4.861521,8.242052,-0.0075,0.341457736493,-0.0146669893515,-0.939782684248,0.00722226025263
694,-4.681467,8.202013,-0.0475,-0.0981005476017,-0.105083644171,-0.989612909318,0.00551907842354
695,-4.511484,8.212023,-0.0375,-0.100161505861,-0.0654827694256,0.992814020677,0.00162623336476
696,-4.391489,8.232042,-0.0175,0.0187228556156,0.0358807310442,0.999180678265,0.00564151996082
697,-4.241526,8.162035,-0.0875,0.103992098922,-0.0112202804409,-0.994514830794,0.0715119216334
698,-4.141489,8.232042,-0.0175,0.255265400192,-0.0781273275466,-0.963709342154,0.0418986493475
699,-3.981516,8.222032,-0.0275,-0.146519256864,0.0247510571127,-0.988898120405,0.00328508009401
700,-3.841501,8.182054,-0.0675,-0.247144398327,-0.182119708784,-0.951710070372,0.00812510647027
701,-3.631479,8.212023,-0.0375,-0.0177755739004,0.164970203086,0.986138357973,0.0282443123231
702,-3.531504,8.172045,-0.0775,-0.0801227316018,-0.113034309669,-0.990355286106,0.0173673360126
703,-3.341501,8.212023,-0.0375,0.168884573042,-0.150976336296,-0.974004182161,0.00173592215397
704,-3.141489,8.242052,-0.0075,-0.0860397585686,0.189751056744,0.978055057965,0.0031149779883
705,-3.031504,8.232042,-0.0175,0.246975064813,-0.0129481158356,0.968935324806,0.0070486920531
706,-2.901499,8.172045,-0.0775,-0.139528217586,-0.175568926813,-0.974529336877,0.0267820982678
707,-2.721506,8.202013,-0.0475,-0.0684353309588,-0.212565974202,-0.974747306787,0.00137470804771
708,-2.561472,8.192003,-0.0575,0.12859856431,0.0161261777158,0.991565608344,0.00552980221507
709,-2.481516,8.172045,-0.0775,-0.0866296646796,-0.0240301608947,-0.99595072798,0.00602675927366
710,-2.211497,8.202013,-0.0475,0.294729795504,-0.134524616979,-0.946064202403,0.00761398308408
711,-2.161509,8.222032,-0.0275,0.010578877778,0.179842918239,0.983638455991,0.0368430792128
712,-2.021494,8.172045,-0.0775,0.0151418551006,0.131977194819,-0.991137096608,0.0165093062918
713,-1.891489,8.222032,-0.0275,-0.211404598186,-0.0237777989346,0.977109365498,0.00624127824787
714,-1.751475,8.242052,-0.0075,0.0183015478956,0.101185988165,0.9946991752,0.00618094238095
715,-1.491526,8.172045,-0.0775,-0.0492887810778,-0.0174229868209,-0.998632592894,0.0344146979588
716,-1.401499,8.212023,-0.0375,0.0820638378075,0.104158560775,-0.99116926947,0.0181982506291
717,-1.221506,8.212023,-0.0375,0.0972579545433,-0.211317481829,-0.97256661065,0.0075798028403
718,-1.12147,8.232042,-0.0175,0.0256469582278,-0.12018307278,-0.992420406154,0.012764051405
719,-0.941477,8.212023,-0.0375,0.269389149955,0.501427072769,0.822192420654,0.00477589666983
720,-0.831492,8.172045,-0.0775,-0.507878674799,-0.453953671688,-0.732110179991,0.0138507507886
721,-0.661509,8.242052,-0.0075,-0.129277538988,-0.0413909892355,0.990744217204,0.0195695274628
722,-0.531504,8.202013,-0.0475,-0.141336154695,0.0476748808084,-0.988813024346,0.00261626735281
723,-0.341501,8.232042,-0.0175,-0.216230287788,0.134281223313,0.967064121819,0.0158166143255
724,-0.181467,8.232042,-0.0175,0.0887807120062,-0.285631498266,-0.954218335798,0.0107038697523
725,-0.011484,8.242052,-0.0075,-0.0671534933729,-0.0472132379476,-0.996624963811,0.0186982413714
726,0.098501,8.202013,-0.0475,-0.0544364924819,-0.0827825859276,-0.995079751454,0.0203420355744
727,-9.661509,8.061998,-0.0375,-0.110687617266,0.108270497078,-0.987940155498,0.0355357574843
728,-9.501475,8.002001,-0.0975,-0.130884060101,0.0691394113067,-0.988983874801,0.0139131592965
729,-9.341501,8.03203,-0.0675,-0.171133693591,-0.0146752991276,0.985138515394,0.0238969602763
730,-9.191477,8.05205,-0.0475,0.0426958271876,0.0958733990128,0.994477429459,0.0133254550407
731,-9.041514,8.04204,-0.0575,0.190341998244,0.0122437481844,-0.981641489717,0.0131838663976
732,-8.911509,8.102037,0.0025,0.0177438807345,0.0613122522383,0.997960902251,0.0413195001512
733,-8.731516,8.061998,-0.0375,-0.427271743517,-0.511388527871,-0.745600852168,0.0187325200249
734,-8.62147,7.992052,-0.1075,0.105297278761,0.144419933533,-0.983898046488,0.0606694253006
735,-8.461497,8.082018,-0.0175,-0.196230522275,0.0161579284439,0.980424654666,0.0272069534044
736,-8.301523,8.05205,-0.0475,-0.175343532179,0.0775905167945,-0.981445035357,0.000267337938211
737,-8.141489,8.02202,-0.0775,-0.0508236559106,-0.0726660992812,-0.996060537324,0.00824806705565
738,-8.031504,8.04204,-0.0575,-0.0257233746112,0.04069088742,0.998840607745,0.00847653996179
739,-7.851511,8.082018,-0.0175,-0.00490894623511,0.164154613956,0.986422406966,0.0141852934197
740,-7.671519,8.04204,-0.0575,-0.0827730990755,0.0153980988044,-0.99644945312,0.00872526140845
741,-7.581492,8.072008,-0.0275,0.0243491198291,-0.00622580335362,-0.999684129981,0.0088764631182
742,-7.381479,8.061998,-0.0375,-0.080061686831,-0.0166460528476,-0.996650909409,0.000343032299161
743,-7.281504,8.05205,-0.0475,0.0320792095814,0.00116311197881,0.99948465295,0.000550216571866
744,-7.12147,8.05205,-0.0475,0.0408708266354,-0.153834164106,-0.987251044813,0.0299625484
745,-6.921519,8.05205,-0.0475,-0.0646983999921,-0.133366788703,-0.98895268679,0.00442094397115
746,-6.831492,8.061998,-0.0375,-0.0646983999921,-0.133366788703,-0.98895268679,0.00442094397115
747,-6.631479,8.02202,3.9625,-0.266663557716,-0.795291635501,-0.544427921297,0.00130612127055
748,-6.481516,8.02202,-0.0775,0.128344706911,-0.0848423723654,-0.988093825535,0.0189974454192
749,-6.361521,8.05205,-0.0475,0.182319279024,-0.595078491427,-0.782714040718,0.037431072396
750,-6.211497,8.082018,-0.0175,0.141009297733,0.411231971137,0.900557962525,0.0321361922402
751,-6.011484,8.03203,-0.0675,0.0525429923337,-0.106584150196,-0.992914423746,0.032967886587
752,-5.881479,8.05205,-0.0475,0.00113239865523,-0.168410337023,0.985716326362,0.00185349304353
753,-5.751475,8.03203,-0.0675,-0.15318874041,-0.109764200081,-0.98208198751,3.82737356085e-05
754,-5.601511,8.01201,-0.0875,-0.0111503686945,0.0593040532721,0.998177688863,0.00621125371597
755,-5.451487,8.03203,-0.0675,-0.0337561381742,0.110170792498,0.993339277194,0.00813629904001
756,-5.311472,8.03203,-0.0675,-0.187337402816,0.213672737478,0.958774560971,0.0164618987467
757,-5.071482,8.061998,-0.0375,0.0275746510722,-0.014874718754,-0.999509070174,0.00791338544919
758,-4.951487,8.092028,-0.0075,-0.141832355079,-0.152167747731,-0.978125022481,0.0289591298114
759,-4.811472,8.03203,-0.0675,-0.0235772245685,-0.0767108766604,-0.996774576263,0.0371456079976
760,-4.691477,8.092028,-0.0075,-0.0286354622763,0.0857580509028,0.995904396519,0.0400867323513
761,-4.551523,8.04204,-0.0575,0.100022888667,-0.146576562769,0.984129428983,0.00939019285453
762,-4.401499,8.061998,-0.0375,0.190203613395,0.0281094781254,-0.981342163922,0.00258387323004
763,-4.211497,8.082018,-0.0175,0.289702549599,-0.383991042109,-0.8767116472,0.0306781233875
764,-4.12147,8.112047,0.0125,-0.284322116808,0.39332633765,0.874331359385,0.0387996144315
765,-3.931467,8.061998,-0.0375,0.172445137579,0.0539086922115,0.983542844735,0.00541176106126
766,-3.821482,8.061998,-0.0375,-0.0207025077458,-0.111399948241,-0.993559992001,0.0046265792984
767,-3.631479,8.05205,-0.0475,-0.0212052166706,-0.0238095311028,-0.999491593269,0.0176127611378
768,-3.511484,8.072008,-0.0275,0.111412071573,0.0354852573863,0.993140547363,0.0156888282839
769,-3.351511,7.992052,-0.1075,0.0319821128279,-0.123671097465,-0.991807745539,0.0163457946811
770,-3.221506,8.03203,-0.0675,0.0267325309415,0.141068697278,-0.989638820195,0.0154995103142
771,-3.071482,8.01201,-0.0875,0.13300930667,0.022586311371,-0.990857397852,0.012156971534
772,-2.891489,8.082018,-0.0175,-0.293070455911,-0.368277142718,-0.882316073765,0.0187597910922
773,-2.801523,8.082018,-0.0175,-0.160567163909,0.347830234166,0.923705750807,0.00502063661275
774,-2.611521,8.061998,-0.0375,0.131587562125,0.170092213617,0.97660296557,0.00103326634032
775,-2.411509,8.04204,-0.0575,-0.0543142491347,0.00533631780998,0.998509632429,0.00174916101959
776,-2.261484,8.04204,-0.0575,-0.00101288667308,0.00614860923771,-0.999980584144,0.0032245576487
777,-2.151499,8.03203,-0.0675,0.0194243898078,0.00805530089555,-0.999778878157,0.00342958200962
778,-1.991526,8.05205,-0.0475,-0.0762596209371,0.0625732215676,0.995122636742,0.00291769261359
779,-1.841501,8.05205,-0.0475,0.0860079237332,0.0950921756342,-0.991745993281,0.000959626456675
780,-1.671519,8.082018,-0.0175,-0.0706073060261,0.0572108708948,-0.995862201606,0.0164858355158
781,-1.501475,8.03203,-0.0675,-0.157302467115,-0.0232932724871,0.987275725062,0.0148677710096
782,-1.401499,8.072008,-0.0275,-0.0470853350595,-0.0680667836009,0.996569056409,0.0237171907502
783,-1.241526,8.03203,-0.0675,-0.0992674149362,-0.256964896178,-0.961309015075,0.0117355359879
784,-1.101511,8.05205,-0.0475,0.0105403264983,-0.0039152235672,-0.999936784273,0.0270374345789
785,-0.881479,8.092028,-0.0075,0.131515492829,-0.03775769876,0.990594786646,0.0312745095701
786,-0.831492,8.05205,-0.0475,0.131515492829,-0.03775769876,0.990594786646,0.0312745095701
787,-0.62147,8.072008,-0.0275,-0.126258500944,0.0717322046858,-0.989400465813,0.00320724763514
788,-0.441477,8.05205,-0.0475,-0.183578248794,0.00500101889517,0.982992378597,0.00973110847019
789,-0.391489,8.05205,-0.0475,0.180148097158,-0.00776120351301,-0.983608878981,0.00956659583555
790,-0.181467,8.01201,-0.0875,-0.0381713388844,-0.00914085349242,-0.99922939993,0.00698036423802
791,-0.041514,8.04204,-0.0575,-0.167227934088,-0.0192900059016,0.985729533763,0.00889123924427
792,0.108511,8.082018,-0.0175,0.0385908595915,0.122732125641,-0.991689251173,0.012300947279
793,-9.671519,7.912035,-0.0375,0.266234003431,-0.0446341435466,0.962874471905,0.00415501447301
794,-9.501475,7.872057,-0.0775,-0.170761968172,-0.061927385768,-0.983364301324,0.0138227990554
795,-9.321482,7.932054,-0.0175,-0.0842405351149,-0.195682388696,-0.977042442782,0.0152875158393
796,-9.141489,7.892015,-0.0575,0.0496299217545,-0.00617701189137,0.998748574663,0.030284490459
797,-9.031504,7.932054,-0.0175,0.0308657881788,0.0870326998812,0.99572717763,0.0206962027526
798,-8.891489,7.882006,-0.0675,-0.287222358701,-0.17187302711,-0.942317875886,0.00189265251586
799,-8.761484,7.862047,-0.0875,-0.104298352341,0.0864735571295,0.990779580742,0.0550081275553
800,-8.62147,7.942003,-0.0075,0.167433557456,0.0414765452128,-0.985010507576,0.0704317427855
801,-8.411509,7.902025,-0.0475,-0.332185422489,-0.0709482363937,-0.940541967611,0.0234361043146
802,-8.291514,7.882006,-0.0675,0.0466007885924,-0.0153517330007,-0.998795620133,0.0056143670011
803,-8.12147,7.912035,-0.0375,-0.0133799728886,0.0749500300584,0.997097522472,0.00717275715452
804,-7.961497,7.892015,-0.0575,-0.0810017310475,-0.0338417148237,0.996139276359,0.00867478421133
805,-7.801523,7.932054,-0.0175,0.0366303430407,-0.062610883264,0.997365577542,0.0127793159707
806,-7.681467,7.822008,-0.1275,-0.0451301791069,0.0656823995835,-0.996819486827,0.0731299470408
807,-7.521494,7.922045,-0.0275,-0.128556865272,-0.00772475526776,-0.991672052923,0.0171483946202
808,-7.401499,7.862047,-0.0875,-0.125963536599,0.194080249538,-0.972864864299,0.018819227794
809,-7.271494,7.902025,-0.0475,0.152054009345,-0.0301617651558,-0.987911861537,0.030206388927
810,-7.101511,7.882006,-0.0675,0.132527080751,-0.152812634661,-0.979328786239,0.0256264435757
811,-6.961497,7.942003,-0.0075,-0.15425017257,0.0926867327565,0.983674770355,0.0157012841464
812,-6.821482,7.922045,-0.0275,-0.1663674039,0.000359217364702,-0.986063769683,0.0108049216827
813,-6.601511,7.862047,4.1525,0.118609976021,0.772111423261,0.624320129147,0.00854388098809
814,-6.461497,7.872057,4.0825,0.481523721972,0.59859892686,0.640167345263,0.0203702427492
815,-6.331492,7.882006,4.0125,0.0172886070592,0.472061811143,0.881395910205,0.0205606175573
816,-6.151499,7.952013,4.0025,-0.224350933273,-0.628109169424,-0.745080888243,0.0338109606688
817,-6.091501,7.922045,-0.0275,-0.1386065733,0.0874526988771,-0.986478708993,0.00951322125071
818,-5.901499,7.862047,-0.0875,0.0716683965897,-0.0308130774285,-0.996952453826,0.0207127401797
819,-5.701487,7.892015,-0.0575,-0.197155250131,-0.173917141055,-0.964822592704,0.00553645895772
820,-5.631479,7.872057,-0.0775,-0.101174921448,-0.206173439599,-0.973270850316,0.00542531390001
821,-5.461497,7.872057,-0.0775,0.178397597109,-0.178469937212,-0.967637731208,0.0115732780163
822,-5.301523,7.922045,-0.0275,0.0300115658036,-0.0746121608787,0.996760919863,0.0219462813806
823,-5.131479,7.852037,-0.0975,0.0364905991077,0.179053902453,-0.983162314266,0.0382147877151
824,-4.991526,7.932054,-0.0175,-0.353267759859,-0.0953025247614,0.930655316762,0.00403217686726
825,-4.911509,7.952013,0.0025,0.320699691776,-0.0308329734387,0.946678950565,0.0133125633221
826,-4.691477,7.942003,-0.0075,0.043408072677,-0.127723902737,0.990859396633,0.0440376088162
827,-4.541514,7.872057,-0.0775,-0.161838937677,-0.255159874754,-0.953258410174,0.0349072750444
828,-4.381479,7.932054,-0.0175,0.0564220779853,-0.0266949848454,-0.998050062321,0.0447239313208
829,-4.271494,7.882006,-0.0675,-0.144559853105,-0.162749803096,-0.976019953926,0.00939879480735
830,-4.061472,7.882006,-0.0675,-0.0384708278662,0.056873355557,-0.997639923435,0.0130050605756
831,-3.881479,7.912035,-0.0375,-0.0330468572503,0.0238176036704,0.999169969015,0.000612029978736
832,-3.831492,7.922045,-0.0275,-0.0330468572503,0.0238176036704,0.999169969015,0.000612029978736
